party,state,name,letra,type,fem,n,year
PRI,,Juan Antonio Meléndez Ortega (aún no redactado),n,smd,,117,2015
PRI,,Julián Nazar Morales (aún no redactado),n,smd,,118,2015
PRI,,Lillián Zepahua García (aún no redactado),n,smd,1,119,2015
PRI,,Ramón Bañales Arambula (aún no redactado),n,smd,,120,2015
PRI,,Ramón Villagómez Guerrero (aún no redactado),n,smd,,121,2015
PRI,,Salomón Fernando Rosales Reyes (aún no redactado),n,smd,,122,2015
PRI,,Salomón Majul González,n,smd,,123,2015
PRI,Quinta,Tristán Canales,n,pr,,124,2015
PRI,,Adolfo Mota Hernández,o,smd,,125,2015
PRI,,Alberto Silva Ramos,o,smd,,126,2015
PRI,,Alejandro Domínguez Domínguez,o,smd,,127,2015
PRI,,Alejandro Juraidini Villaseñor (aún no redactado),o,smd,,128,2015
PRI,,Alfredo Bejos Nicolás (aún no redactado),o,smd,,129,2015
PRI,Segunda,Álvaro Ibarra Hinojosa (aún no redactado),o,pr,,130,2015
PRI,,Álvaro Rafael Rubio (aún no redactado),o,smd,,131,2015
PRI,,Antonio Amaro Cancino (aún no redactado),o,smd,,132,2015
PRI,,Armando Luna Canales (aún no redactado),o,smd,,133,2015
PRI,,Bernardino Antelo Esper (aún no redactado),o,smd,,134,2015
PRI,Segunda,Braulio Mario Guerra Urbiola (aún no redactado),o,pr,,135,2015
PRI,,Cándido Coheto Martínez (aún no redactado),o,smd,,136,2015
PRI,,Edgardo Melhem Salinas,o,smd,,137,2015
PRI,,Eduardo Herrera Calixto (aún no redactado),o,smd,,138,2015
PRI,,Evelio Plata Inzunza (aún no redactado),o,smd,,139,2015
PRI,,Federico Vargas Rodríguez (aún no redactado),o,smd,,140,2015
PRI,,Fernando Castro Ventura (aún no redactado),o,smd,,141,2015
PRI,Cuarta,Fernando Navarrete Pérez (aún no redactado),o,pr,,142,2015
PRI,,Fernando Quetzalcóatl Moctezuma Perereda (aún no redactado),o,smd,,143,2015
PRI,,Fernando Uriarte Zazueta (aún no redactado),o,smd,,144,2015
PRI,,Francisco Escobedo Villegas (aún no redactado),o,smd,,145,2015
PRI,Primera,Francisco Javier Santillán Oceguera (aún no redactado),o,pr,,146,2015
PRI,,Francisco Rojas San Román,o,smd,,147,2015
PRI,,Francisco Saracho Navarro (aún no redactado),o,smd,,148,2015
PRI,,Hugo Daniel Gaeta Esparza (aún no redactado),o,smd,,149,2015
PRI,,Ignacio Pichardo Lechuga,o,smd,,150,2015
PRI,,Leobardo Soto Enríquez (aún no redactado),o,smd,,151,2015
PRI,,Leopoldo Juárez Colorado (aún no redactado),o,smd,,152,2015
PRI,,Liborio Vidal Aguilar,o,smd,,153,2015
PRI,,Marco Antonio Aguilar Yunes (aún no redactado),o,smd,,154,2015
PRI,Primera,Marco Antonio García Ayala (aún no redactado),o,pr,,155,2015
PRI,,Mario Alberto Mata Quintero (aún no redactado),o,smd,,156,2015
PRI,Tercera,Oswaldo Guillermo Cházaro Montalvo (aún no redactado),o,pr,,157,2015
PRI,,Pablo Bedolla López (aún no redactado),o,smd,,158,2015
PRI,Quinta,Pedro Alberto Salazar Muciño (aún no redactado),o,pr,,159,2015
PRI,,Pedro Luis Coronado Ayarzagoitia (aún no redactado),o,smd,,160,2015
PRI,,Pedro Luis Noble Monterrubio (aún no redactado),o,smd,,161,2015
PRI,,Próspero Manuel Ibarra Otero (aún no redactado),o,smd,,162,2015
PRI,,Ricardo David García Portilla (aún no redactado),o,smd,,163,2015
PRI,,Ricardo Ramírez Nieto (aún no redactado),o,smd,,164,2015
PRI,,Rodolfo Nogués Barajas (aún no redactado),o,smd,,165,2015
PRI,,Telésforo García Carreón,o,smd,,166,2015
PRI,,Timoteo Villa Ramírez (aún no redactado),o,smd,,167,2015
PRI,Tercera,Virgilio Méndez Bazán (aún no redactado),o,pr,,168,2015
PRI,Segunda,Baltazar Hinojosa Ochoa,r,pr,,169,2015
PRI,Quinta,César Camacho Quiroz,r,pr,,170,2015
PRI,,Edgar Romo García,r,smd,,171,2015
PRI,,Flor Ángel Jiménez Jiménez (aún no redactado),r,smd,1,172,2015
PRI,,Flor Estela Rentería Medina (aún no redactado),r,smd,1,173,2015
PRI,Quinta,Héctor Javier Álvarez Ortiz (aún no redactado),r,pr,,174,2015
PRI,,Omar Corzo Olán (aún no redactado),r,smd,,175,2015
PRI,,Óscar García Barrón (aún no redactado),r,smd,,176,2015
PRI,,Óscar Valencia García (aún no redactado),r,smd,,177,2015
PRI,Quinta,Víctor Silva Tejeda,r,pr,,178,2015
PRI,,Andrés Aguirre Romero (aún no redactado),s,smd,,179,2015
PRI,,Carlos Barragán Amador (aún no redactado),s,smd,,180,2015
PRI,Tercera,Carlos Federico Quinto Guillén (aún no redactado),s,pr,,181,2015
PRI,,Carlos Hermosillo Arteaga,s,smd,,182,2015
PRI,Quinta,Carlos Iriarte Mercado,s,pr,,183,2015
PRI,,Carlos Sarabia Camacho (aún no redactado),s,smd,,184,2015
PRI,,Esdras Romero Vega (aún no redactado),s,smd,,185,2015
PRI,,Jesús Zúñiga Mendoza,s,smd,,186,2015
PRI,,Luis Alejandro Guevara Cobos (aún no redactado),s,smd,,187,2015
PRI,,Luis Felipe Vázquez Guerrero (aún no redactado),s,smd,,188,2015
PRI,Cuarta,Matías Nazario Morales (aún no redactado),s,pr,,189,2015
PRI,,Mercedes del Carmen Guillén Vicente,s,smd,1,190,2015
PRI,Segunda,Tomás Roberto Montoya Díaz (aún no redactado),s,pr,,191,2015
PRI,,Arlet Mólgora Glover,t,smd,1,192,2015
PRI,Segunda,Montserrat Alicia Arcos Velázquez (aún no redactado),t,pr,1,193,2015
PRI,,Álex Le Barón González (aún no redactado),x,smd,,194,2015
PRI,,Lucely del Perpetuo Socorro Alpizar Carrillo (aún no redactado),y,smd,1,195,2015
PRI,Primera,Nancy Guadalupe Sánchez Arredondo,y,pr,1,196,2015
PRI,,Paz Quiñones Cornejo,z,smd,1,197,2015
,,,,,,,2015
PT,,José Guadalupe Hernández Alcalá (aún no redactado),é,smd,,1,2015
PT,,Rafael Hernández Soriano (aún no redactado),l,smd,,2,2015
PT,,Victoriano Wences Real,o,smd,,3,2015
,,,,,,,2015
PVEM,Tercera,Adriana Sarur Torre (aún no redactado),a,pr,1,1,2015
PVEM,Segunda,Alma Lucía Arzaluz Alonso (aún no redactado),a,pr,1,2,2015
PVEM,,Claudia Villanueva Huerta (aún no redactado),a,smd,1,3,2015
PVEM,,Georgina Paola Villalpando Barrios (aún no redactado),a,smd,1,4,2015
PVEM,Quinta,Jorgina Gaxiola Lezama (aún no redactado),a,pr,1,5,2015
PVEM,Cuarta,Lía Limón García,a,pr,1,6,2015
PVEM,Primera,Lorena Corona Valdés (aún no redactado),a,pr,1,7,2015
PVEM,,María Ávila Serna,a,smd,1,8,2015
PVEM,Tercera,Paloma Canales Suárez (aún no redactado),a,pr,1,9,2015
PVEM,,Rosa Alicia Álvarez Piñones (aún no redactado),a,smd,1,10,2015
PVEM,Tercera,Sofía González Torres (aún no redactado),a,pr,1,11,2015
PVEM,,Enrique Zamora Morlet (aún no redactado),e,smd,,12,2015
PVEM,,Jorge Álvarez López (aún no redactado),e,smd,,13,2015
PVEM,,Jorge Márquez Alvarado (aún no redactado),e,smd,,14,2015
PVEM,Tercera,José Alberto Couttolenc Buentello (aún no redactado),é,pr,,15,2015
PVEM,Segunda,José Antonio Arévalo González (aún no redactado),é,pr,,16,2015
PVEM,,José de Jesús Galindo Rosas (aún no redactado),é,smd,,17,2015
PVEM,,José Refugio Sandoval Rodríguez (aún no redactado),é,smd,,18,2015
PVEM,,Anel Fernández Zempoalteca (aún no redactado),l,smd,,19,2015
PVEM,,Fidel Cristóbal Serrato (aún no redactado),l,smd,,20,2015
PVEM,,Miguel Ángel Ramírez Ponce (aún no redactado),l,smd,,21,2015
PVEM,,Miguel Ángel Sedas Castro (aún no redactado),l,smd,,22,2015
PVEM,Cuarta,Samuel Rodríguez Torres (aún no redactado),l,pr,,23,2015
PVEM,,Evelyn Soraya Flores Carranza (aún no redactado),n,smd,1,24,2015
PVEM,,Juan Manuel Celis Aguirre (aún no redactado),n,smd,,25,2015
PVEM,Cuarta,Sharon María Teresa Cuenca Ayala (aún no redactado),n,pr,1,26,2015
PVEM,Segunda,Wendolin Toledo Aceves (aún no redactado),n,pr,1,27,2015
PVEM,,Arturo Álvarez Angli (aún no redactado),o,smd,,28,2015
PVEM,,Cándido Ochoa Rojas (aún no redactado),o,smd,,29,2015
PVEM,Tercera,Eduardo Francisco Zenteno Núñez (aún no redactado),o,pr,,30,2015
PVEM,,Emilio Enrique Salazar Farías (aún no redactado),o,smd,,31,2015
PVEM,,Francisco Alberto Torres Rivas (aún no redactado),o,smd,,32,2015
PVEM,,Mario Machuca Sánchez (aún no redactado),o,smd,,33,2015
PVEM,,Pablo Elizondo García (aún no redactado),o,smd,,34,2015
PVEM,Segunda,Ricardo Canavati Tafich,o,pr,,35,2015
PVEM,,Ricardo López Montejo (aún no redactado),o,smd,,36,2015
PVEM,,Victorino Cruz Campos (aún no redactado),o,smd,,37,2015
PVEM,Quinta,Virgilio Mendoza Amezcua,o,pr,,38,2015
PVEM,,Edgar Spinoso Carrera (aún no redactado),r,smd,,39,2015
PVEM,Tercera,Javier Herrera Borunda,r,pr,,40,2015
PVEM,,Omar Noé Bernardino Vargas (aún no redactado),r,smd,,41,2015
PVEM,,Víctor Manuel Giorgana Jiménez (aún no redactado),r,smd,,42,2015
PVEM,Tercera,Andrés Fernández del Valle Laisequilla (aún no redactado),s,pr,,43,2015
PVEM,Primera,Jesús Sesma Suárez,s,pr,,44,2015
PVEM,,Nancy López Ruiz (aún no redactado),y,smd,1,45,2015
PVEM,,Uberly López Roblero (aún no redactado),y,smd,1,46,2015
,,,,,,,2015
