party,state,name,letra,type,fem,n,year
PRI,México,Noé Barrueta Barón (aún no redactado),é,smd,,88,2012
PRI,Veracruz,Noé Hernández González (aún no redactado),é,smd,,89,2012
PRI,Tercera,Lizbeth Gamboa Song,h,pr,1,90,2012
PRI,Tercera,Areli Madrid Tovilla (aún no redactado),i,pr,1,91,2012
PRI,Aguascalientes,J. Pilar Moreno Montoya (aún no redactado),J,smd,,92,2012
PRI,Nuevo León,Abel Guerra Garza,l,smd,,93,2012
PRI,Jalisco,Abel Salgado Peña,l,smd,,94,2012
PRI,Quinta,Brasil Acosta Peña,l,pr,,95,2012
PRI,Chihuahua,Kamel Athié Flores (aún no redactado),l,smd,,96,2012
PRI,Cuarta,Manuel Añorve Baños,l,pr,,97,2012
PRI,Colima,Miguel Ángel Aguayo López,l,smd,,98,2012
PRI,Jalisco,Ossiel Omar Niaves López (aún no redactado),l,smd,,99,2012
PRI,Jalisco,Rafael González Reséndiz (aún no redactado),l,smd,,100,2012
PRI,Quinta,Raúl Macías Sandoval (aún no redactado),l,pr,,101,2012
PRI,Primera,Raúl Santos Galván Villanueva (aún no redactado),l,pr,,102,2012
PRI,Oaxaca,Samuel Gurrión Matías (aún no redactado),l,smd,,103,2012
PRI,Chihuahua,Abraham Montes Alvarado (aún no redactado),m,smd,,104,2012
PRI,Querétaro,Delvim Fabiola Barcenas Nieves (aún no redactado),m,smd,1,105,2012
PRI,Segunda,Miriam Cárdenas Cantú (aún no redactado),m,pr,1,106,2012
PRI,Yucatán,William Renan Sosa Altamira (aún no redactado),m,smd,,107,2012
PRI,Primera,Adán David Ruiz Gutiérrez (aún no redactado),n,pr,,108,2012
PRI,Baja California,Benjamín Castillo Valdez (aún no redactado),n,smd,,109,2012
PRI,Veracruz,Joaquín Caballero Rosiñol (aún no redactado),n,smd,,110,2012
PRI,México,Juan Manuel Carbajal Hernández (aún no redactado),n,smd,,111,2012
PRI,Veracruz,Juan Manuel Diez Francos,n,smd,,112,2012
PRI,Nayarit,Juan Manuel Rocha Piedra (aún no redactado),n,smd,,113,2012
PRI,Tercera,Martín de Jesús Vásquez Villanueva (aún no redactado),n,pr,,114,2012
PRI,Sinaloa,Román Alfredo Padilla Fierro (aún no redactado),n,smd,,115,2012
PRI,Quintana Roo,Román Quian Alcocer,n,smd,,116,2012
PRI,Coahuila,Salomón Juan Marcos Issa,n,smd,,117,2012
PRI,Tercera,Simón Valanci Buzali (aún no redactado),n,pr,,118,2012
PRI,Zacatecas,Adolfo Bonilla Gómez (aún no redactado),o,smd,,119,2012
PRI,Tercera,Alejandro Moreno Cárdenas,o,pr,,120,2012
PRI,Guanajuato,Alejandro Rangel Segovia (aún no redactado),o,smd,,121,2012
PRI,Sinaloa,Alfonso Inzunza Montoya (aún no redactado),o,smd,,122,2012
PRI,Quinta,Alfredo Anaya Gudiño (aún no redactado),o,pr,,123,2012
PRI,Sonora,Antonio Astiazarán Gutiérrez,o,smd,,124,2012
PRI,Chiapas,Antonio de Jesús Díaz Athié (aún no redactado),o,smd,,125,2012
PRI,Quinta,Arnoldo Ochoa González,o,pr,,126,2012
PRI,Nuevo León,Bénito Caballero Garza (aún no redactado),o,smd,,127,2012
PRI,Jalisco,Cesáreo Padilla Navarro (aún no redactado),o,smd,,128,2012
PRI,Hidalgo,Darío Badillo Ramírez (aún no redactado),o,smd,,129,2012
PRI,México,Darío Zacarías Capuchino (aún no redactado),o,smd,,130,2012
PRI,Durango,Eduardo Solís Nogueira,o,smd,,131,2012
PRI,Michoacán,Eligio Cuitláhuac González Farías (aún no redactado),o,smd,,132,2012
PRI,Sonora,Faustino Félix Chávez,o,smd,,133,2012
PRI,México,Fernando Alfredo Maldonado Hernández,o,smd,,134,2012
PRI,Veracruz,Fernando Charleston Hernández,o,smd,,135,2012
PRI,Coahuila,Fernando de las Fuentes Hernández,o,smd,,136,2012
PRI,Quinta,Fernando Salgado Delgado (aún no redactado),o,pr,,137,2012
PRI,México,Fernando Zamora Morales,o,smd,,138,2012
PRI,Colima,Francisco Alberto Zepeda González (aún no redactado),o,smd,,139,2012
PRI,Segunda,Francisco Arroyo Vieyra,o,pr,,140,2012
PRI,Hidalgo,Francisco González Vargas (aún no redactado),o,smd,,141,2012
PRI,Chiapas,Francisco Grajales Palacios (aún no redactado),o,smd,,142,2012
PRI,México,Francisco Javier Fernández Clamont (aún no redactado),o,smd,,143,2012
PRI,Veracruz,Gaudencio Hernández Burgos,o,smd,,144,2012
PRI,Veracruz,Genaro Ruiz Arriaga (aún no redactado),o,smd,,145,2012
PRI,México,Gerardo Liceaga Arteaga,o,smd,,146,2012
PRI,México,Gerardo Xavier Hernández Tapia (aún no redactado),o,smd,,147,2012
PRI,Baja California,Gilberto Antonio Hirata Chico (aún no redactado),o,smd,,148,2012
PRI,Primera,Heriberto Galindo Quiñones (aún no redactado),o,pr,,149,2012
PRI,Chiapas,Hugo Mauricio Pérez Anzueto (aún no redactado),o,smd,,150,2012
PRI,Chihuahua,Ignacio Duarte Murillo (aún no redactado),o,smd,,151,2012
PRI,Jalisco,Ignacio Mestas Gallardo (aún no redactado),o,smd,,152,2012
PRI,Zacatecas,Julio César Flemate Ramírez (aún no redactado),o,smd,,153,2012
PRI,Jalisco,Leobardo Alcala Padilla (aún no redactado),o,smd,,154,2012
PRI,Veracruz,Leopoldo Sánchez Cruz (aún no redactado),o,smd,,155,2012
PRI,Puebla,Lisandro Aristides Campos Cordova (aún no redactado),o,smd,,156,2012
PRI,Primera,Manlio Fabio Beltrones,o,pr,,157,2012
PRI,Yucatán,Marco Alonso Vela Reyes (aún no redactado),o,smd,,158,2012
PRI,Jalisco,Marco Antonio Barba Mariscal (aún no redactado),o,smd,,159,2012
PRI,Segunda,Marco Antonio Bernal Gutiérrez,o,pr,,160,2012
PRI,México,Marco Antonio Calzada Arroyo,o,smd,,161,2012
PRI,Nuevo León,Marco Antonio González Valdez (aún no redactado),o,smd,,162,2012
PRI,Yucatán,Mauricio Sahuí Rivero,o,smd,,163,2012
PRI,Primera,Patricio Flores Sandoval (aún no redactado),o,pr,,164,2012
PRI,Chiapas,Pedro Gómez Gómez (aún no redactado),o,smd,,165,2012
PRI,Chihuahua,Pedro Ignacio Domínguez Zepeda (aún no redactado),o,smd,,166,2012
PRI,Nuevo León,Pedro Pablo Treviño Villarreal,o,smd,,167,2012
PRI,Veracruz,Ponciano Vázquez Parissi (aún no redactado),o,smd,,168,2012
PRI,Quintana Roo,Raymundo King de la Rosa (aún no redactado),o,smd,,169,2012
PRI,Tercera,Ricardo Aldana Prieto,o,pr,,170,2012
PRI,Primera,Ricardo Pacheco Rodríguez,o,pr,,171,2012
PRI,México,Roberto Ruíz Moronatti (aún no redactado),o,smd,,172,2012
PRI,Michoacán,Rodimiro Barrera Estrada (aún no redactado),o,smd,,173,2012
PRI,Jalisco,Sergio Armando Chávez Dávalos (aún no redactado),o,smd,,174,2012
PRI,Sinaloa,Sergio Torres Félix,o,smd,,175,2012
PRI,Michoacán,Socorro de la Luz Quintana León (aún no redactado),o,smd,1,176,2012
PRI,Segunda,César Agustín Serna Escalera (aún no redactado),r,pr,,177,2012
PRI,México,César Reynaldo Navarro de Alba (aún no redactado),r,smd,,178,2012
PRI,San Luis Potosí,Esther Angélica Martínez Cárdenas (aún no redactado),r,smd,1,179,2012
PRI,Primera,Flor Ayala,r,pr,1,180,2012
PRI,Nuevo León,Héctor García García (aún no redactado),r,smd,,181,2012
PRI,Nuevo León,Héctor Gutiérrez De la Garza,r,smd,,182,2012
PRI,Puebla,Javier Filiberto Guevara González (aún no redactado),r,smd,,183,2012
PRI,Cuarta,Javier López Zavala,r,pr,,184,2012
PRI,San Luis Potosí,Óscar Bautista Villegas,r,smd,,185,2012
PRI,Jalisco,Salvador Arellano Guzmán (aún no redactado),r,smd,,186,2012
PRI,Jalisco,Salvador Barajas del Toro,r,smd,,187,2012
PRI,Michoacán,Salvador Ortiz García (aún no redactado),r,smd,,188,2012
PRI,Michoacán,Salvador Romero Valencia,r,smd,,189,2012
PRI,Puebla,Víctor Emanuel Díaz Palacios (aún no redactado),r,smd,,190,2012
PRI,Hidalgo,Víctor Hugo Velasco Orozco (aún no redactado),r,smd,,191,2012
PRI,Sinaloa,Blas Ramón Rubio Lara (aún no redactado),s,smd,,192,2012
PRI,Cuarta,Carlos Aceves del Olmo,s,pr,,193,2012
PRI,Puebla,Carlos Sánchez Romero (aún no redactado),s,smd,,194,2012
PRI,Baja California,Chris López Alvarado (aún no redactado),s,smd,,195,2012
PRI,Sinaloa,Jesús Antonio Valdés Palazuelos,s,smd,,196,2012
PRI,Puebla,Jesús Morales Flores,s,smd,,197,2012
PRI,México,Jesús Tolentino Román Bojórquez,s,smd,,198,2012
PRI,Primera,Lourdes Eulalia Quiñones Canales (aún no redactado),s,pr,1,199,2012
PRI,Jalisco,Luis Armando Cordova Díaz (aún no redactado),s,smd,,200,2012
PRI,Chiapas,Luis Gómez Gómez (aún no redactado),s,smd,,201,2012
PRI,Chihuahua,Luis Murguía Lardizábal (aún no redactado),s,smd,,202,2012
PRI,Michoacán,Luis Olvera Correa (aún no redactado),s,smd,,203,2012
PRI,Veracruz,Tomás López Landero (aún no redactado),s,smd,,204,2012
PRI,Chiapas,Williams Oswaldo Ochoa Gallegos,s,smd,,205,2012
PRI,Segunda,Eloy Cantú Segovia,y,pr,1,206,2012
PRI,Chiapas,Harvey Gutiérrez Álvarez (aún no redactado),y,smd,,207,2012
PRI,Campeche,Landy Margarita Berzunza Novelo (aún no redactado),y,smd,1,208,2012
PRI,Nayarit,Roy Gómez Olguín (aún no redactado),y,smd,,209,2012
PRI,Quinta,Maricruz Cruz Morales (aún no redactado),z,pr,1,210,2012
,Quinta,,,pr,,,2012
,,,,,,,2012
PVEM,Primera,Ana Lilia Garza Cadena (aún no redactado),a,pr,1,1,2012
PVEM,Zacatecas,Bárbara Romo Fonseca (aún no redactado),a,smd,1,2,2012
PVEM,Quinta,Carla Alicia Padilla Ramos (aún no redactado),a,pr,1,3,2012
PVEM,Tercera,Gabriela Medrano Galindo (aún no redactado),a,pr,1,4,2012
PVEM,Cuarta,Laura Ximena Martel Cantú (aún no redactado),a,pr,1,5,2012
PVEM,Chiapas,María del Rosario de Fátima Pariente Gavito (aún no redactado),a,smd,1,6,2012
PVEM,Tercera,Martha Edith Vital Vera (aún no redactado),a,pr,1,7,2012
PVEM,Segunda,Mónica García de la Fuente (aún no redactado),a,pr,1,8,2012
PVEM,Guanajuato,Rosa Elba Pérez Hernández (aún no redactado),a,smd,1,9,2012
PVEM,Baja California,David Pérez Tejada Padilla (aún no redactado),d,smd,,10,2012
PVEM,Jalisco,Enrique Aubry de Castro (aún no redactado),e,smd,,11,2012
PVEM,Guanajuato,Felipe Arturo Camarena García (aún no redactado),e,smd,,12,2012
PVEM,Cuarta,Ruth Zavaleta Salgado,h,pr,1,13,2012
PVEM,México,Miguel Sámano Peralta,l,smd,,14,2012
PVEM,Tercera,Raciel López Salazar (aún no redactado),l,pr,,15,2012
PVEM,Primera,Rubén Acosta Montoya (aún no redactado),n,pr,1,16,2012
PVEM,Segunda,Antonio Cuéllar Steffan (aún no redactado),o,pr,,17,2012
PVEM,Cuarta,Arturo Escobar y Vega,o,pr,,18,2012
PVEM,Chiapas,Eduardo Ramírez Aguilar,o,smd,,19,2012
PVEM,Michoacán,Ernesto Núñez Aguilar (aún no redactado),o,smd,,20,2012
PVEM,Tercera,Federico José González Luna (aún no redactado),o,pr,,21,2012
PVEM,Querétaro,Ricardo Astudillo Suárez,o,smd,,22,2012
PVEM,Campeche,Rocío Adriana Abreu Artiñano (aún no redactado),o,smd,1,23,2012
PVEM,Chiapas,Amilcar Augusto Villafuerte Trujillo (aún no redactado),r,smd,,24,2012
PVEM,Chiapas,Héctor Narcia Álvarez (aún no redactado),r,smd,,25,2012
PVEM,Quinta,Javier Orozco Gómez,r,pr,,26,2012
PVEM,Quinta,Nabor Ochoa López,r,pr,,27,2012
PVEM,Chiapas,Lourdes Adriana López Moreno (aún no redactado),s,smd,1,28,2012
PVEM,Segunda,Tomás Torres Mercado,s,pr,,29,2012
PVEM,Zacatecas,Judit Guerrero López (aún no redactado),t,smd,1,30,2012
,,,,,,,2012
