party,state,name,letra,type,fem,n,year
PRD,Ciudad de México,Marcelino Castañeda Navarrete (aún no redactado),o,smd,,11,2021
PRD,Michoacán,Mauricio Prieto Gómez (aún no redactado),o,smd,,12,2021
PRD,Quinta,Héctor Chávez Ruiz (aún no redactado),r,pr,,13,2021
PRD,Tercera,Jesús Alberto Velázquez Flores (aún no redactado),s,pr,,14,2021
PRD,Cuarta,Luis Espinosa Cházaro,s,pr,,15,2021
,,,,,,,2021
PRI,Michoacán,Adriana Campos Huirache (aún no redactado),a,smd,1,1,2021
PRI,México,Ana Lilia Herrera Anzaldo,a,smd,1,2,2021
PRI,Cuarta,Blanca Alcalá Ruiz,a,pr,1,3,2021
PRI,Zacatecas,Carolina Dávila Ramírez (aún no redactado),a,smd,1,4,2021
PRI,Quinta,Carolina Viggiano Austria,a,pr,1,5,2021
PRI,Coahuila,Cristina Amezcua González (aún no redactado),a,smd,1,6,2021
PRI,Quinta,Cristina Ruiz Sandoval,a,pr,1,7,2021
PRI,Cuarta,Cynthia López Castro,a,pr,1,8,2021
PRI,Tercera,Eufrosina Cruz Mendoza,a,pr,1,9,2021
PRI,Segunda,Fuensanta Guadalupe Guerrero Esquivel (aún no redactado),a,pr,1,10,2021
PRI,Quinta,Johana Montcerrat Hernández Pérez (aún no redactado),a,pr,1,11,2021
PRI,Nuevo León,Karina Barrón Perales (aún no redactado),a,smd,1,12,2021
PRI,Ciudad de México,Karla Ayala Villalobos,a,smd,1,13,2021
PRI,Quinta,Laura Barrera Fortoul,a,pr,1,14,2021
PRI,Primera,Laura Haro Ramírez (aún no redactado),a,pr,1,15,2021
PRI,Tercera,Lorena Piñón Rivera (aún no redactado),a,pr,1,16,2021
PRI,Quinta,Ma. Elena Serrano Maldonado (aún no redactado),a,pr,1,17,2021
PRI,Nuevo León,Marcela Guerra,a,smd,1,18,2021
PRI,Nuevo León,María de Jesús Aguirre Maldonado,a,smd,1,19,2021
PRI,Jalisco,María del Refugio Camarena Jauregui (aún no redactado),a,smd,1,20,2021
PRI,México,Melissa Estefanía Vargas Camacho (aún no redactado),a,smd,1,21,2021
PRI,Primera,Nelida Ivonne Díaz Tejeda (aún no redactado),a,pr,1,22,2021
PRI,Quinta,Norma Angélica Aceves García (aún no redactado),a,pr,1,23,2021
PRI,Primera,Paloma Sánchez Ramos (aún no redactado),a,pr,1,24,2021
PRI,Hidalgo,Sayonara Vargas Rodríguez,a,smd,1,25,2021
PRI,Segunda,Sofía Carvajal Isunza (aún no redactado),a,pr,1,26,2021
PRI,Primera,Yolanda de la Torre Valdez,a,pr,1,27,2021
PRI,Cuarta,Guadalupe Alcántara Rojas,e,pr,1,28,2021
PRI,Coahuila,Jaime Bueno Zertuche (aún no redactado),e,smd,,29,2021
PRI,Tercera,Jaqueline Hinojosa Madrigal (aún no redactado),e,pr,1,30,2021
PRI,México,Sue Ellen Bernal Bolnik,e,smd,1,31,2021
PRI,Segunda,Frinné Azuara Yarzábal (aún no redactado),é,pr,,32,2021
PRI,Coahuila,José Antonio Gutiérrez Jardón (aún no redactado),é,smd,,33,2021
PRI,Veracruz,José Francisco Yunes Zorrilla,é,smd,,34,2021
PRI,Jalisco,José Guadalupe Fletes Araiza (aún no redactado),é,smd,,35,2021
PRI,Nuevo León,José Luis Garza Ochoa,é,smd,,36,2021
PRI,Chiapas,Yeimi Aguilar Cifuentes (aún no redactado),i,smd,1,37,2021
PRI,Quinta,Brasil Acosta Peña,l,pr,,38,2021
PRI,Primera,Ismael Hernández Deras,l,pr,,39,2021
PRI,Ciudad de México,Maribel Villaseñor Dávila (aún no redactado),l,smd,1,40,2021
PRI,México,Miguel Sámano Peralta,l,smd,,41,2021
PRI,Guerrero,Reynel Rodríguez Muñoz,l,smd,,42,2021
PRI,Primera,Hiram Hernández Zetina (aún no redactado),m,pr,,43,2021
PRI,México,Alan Castellanos Ramírez (aún no redactado),n,smd,,44,2021
PRI,México,Jazmín Jaimes Albarrán (aún no redactado),n,smd,,45,2021
PRI,Nuevo León,Juan Francisco Espinoza Eguia,n,smd,,46,2021
PRI,Segunda,Rubén Moreira Valdez,n,pr,1,47,2021
PRI,Cuarta,Alejandro Moreno Cárdenas,o,pr,,48,2021
PRI,Cuarta,Augusto Gómez Villanueva,o,pr,,49,2021
PRI,Cuarta,Eduardo Murat Hinojosa (aún no redactado),o,pr,,50,2021
PRI,México,Eduardo Zarzosa Sánchez,o,smd,,51,2021
PRI,Segunda,Ildefonso Guajardo Villarreal,o,pr,,52,2021
PRI,Cuarta,Lázaro Jiménez Aquino,o,pr,,53,2021
PRI,Quinta,Marco Antonio Mendoza Bustamante,o,pr,,54,2021
PRI,Primera,Mariano González Aguirre (aún no redactado),o,pr,,55,2021
PRI,Tercera,Pablo Angulo Briceño,o,pr,,56,2021
PRI,Tercera,Pablo Gamboa Miner,o,pr,,57,2021
PRI,Tercera,Pedro Armentía López (aún no redactado),o,pr,,58,2021
PRI,Quinta,Ricardo Aguilar Castillo,o,pr,,59,2021
PRI,Michoacán,Roberto Carlos López García (aún no redactado),o,smd,,60,2021
PRI,Segunda,Rodrigo Fuentes Ávila (aún no redactado),o,pr,,61,2021
PRI,Segunda,Tereso Medina Ramírez,o,pr,,62,2021
PRI,Coahuila,Jericó Abramo Masso,ó,smd,,63,2021
PRI,Quinta,Javier Casique Zárate (aún no redactado),r,pr,,64,2021
PRI,México,Oscar Cárdenas Monroy,r,smd,,65,2021
PRI,Coahuila,Shamir Fernández Hernández (aún no redactado),r,smd,,66,2021
PRI,Ciudad de México,Xavier González Zirión (aún no redactado),r,smd,,67,2021
PRI,Nuevo León,Andrés Cantú Ramírez (aún no redactado),s,smd,,68,2021
PRI,Quinta,Carlos Iriarte Mercado,s,pr,,69,2021
PRI,Segunda,Montserrat Arcos Velázquez (aún no redactado),t,pr,1,70,2021
,,,,,,,2021
PT,Ciudad de México,Ana Karina Rojo Pimentel (aún no redactado),a,smd,1,1,2021
PT,Chihuahua,Lilia Aguilar Gil,a,smd,1,2,2021
PT,Cuarta,Magdalena Núñez Monreal,a,pr,1,3,2021
PT,Oaxaca,Margarita García García,a,smd,1,4,2021
PT,Primera,María de Jesús Páez Guereca (aún no redactado),a,pr,1,5,2021
PT,Ciudad de México,María Rosete Sánchez,a,smd,1,6,2021
PT,México,Marisela Garduño Garduño (aún no redactado),a,smd,1,7,2021
PT,Puebla,Jaime Baltierra García (aún no redactado),e,smd,,8,2021
PT,Nayarit,Jorge Armando Ortiz Rodríguez (aún no redactado),e,smd,,9,2021
PT,Puebla,Araceli Celestino Rosas (aún no redactado),i,smd,1,10,2021
PT,Tercera,Maribel Martínez Ruiz,l,pr,1,11,2021
PT,Oaxaca,Benjamín Robles Montoya,n,smd,,12,2021
PT,Segunda,Alberto Anaya,o,pr,,13,2021
PT,Zacatecas,Alfredo Femat Bañuelos,o,smd,,14,2021
PT,Tercera,Francisco Amadeo Espinosa Ramos,o,pr,,15,2021
PT,México,Francisco Favela Peñuñuri (aún no redactado),o,smd,,16,2021
PT,Ciudad de México,Gerardo Fernández Noroña,o,smd,,17,2021
PT,Sinaloa,Leobardo Alcántara Martínez (aún no redactado),o,smd,,18,2021
PT,Cuarta,Pedro Vázquez González,o,pr,,19,2021
PT,Quinta,Reginaldo Sandoval Flores,o,pr,,20,2021
PT,Puebla,Esther Martínez Romano (aún no redactado),r,smd,1,21,2021
PT,Sinaloa,Jesús Fernando García Hernández (aún no redactado),s,smd,,22,2021
PT,Puebla,Nelly Maceda Carrera (aún no redactado),y,smd,1,23,2021
,,,,,,,2021
Verde,Tamaulipas,Ana Laura Huerta Valdovinos (aún no redactado),a,smd,1,1,2021
Verde,Hidalgo,Cilia Yamile Salomón Durán (aún no redactado),a,smd,1,2,2021
Verde,Puebla,Fátima Almendra Cruz Pelaez (aún no redactado),a,smd,1,3,2021
Verde,Tercera,Federica Quijano Tapia,a,pr,1,4,2021
Verde,Veracruz,María del Carmen Pinete Vargas,a,smd,1,5,2021
Verde,Jalisco,María del Rocío Corona Nakamura (aún no redactado),a,smd,1,6,2021
Verde,Segunda,Sonia Mendoza Díaz,a,pr,1,7,2021
Verde,Tercera,Valeria Santiago Barrientos (aún no redactado),a,pr,1,8,2021
Verde,Guerrero,Eunice Monzón García,e,smd,1,9,2021
Verde,Nayarit,Jasmine María Bugarin (aún no redactado),e,smd,1,10,2021
Verde,Oaxaca,José Antonio Estefan Gillessen (aún no redactado),é,smd,,11,2021
Verde,Cuarta,Nayeli Arlen Fernández Cruz (aún no redactado),i,pr,1,12,2021
Verde,Veracruz,Itzel Aleli Domínguez Zopiyactle (aún no redactado),l,smd,1,13,2021
Verde,San Luis Potosí,Christian Joaquín Sánchez Sánchez (aún no redactado),n,smd,,14,2021
Verde,Tercera,Juan Carlos Natale López,n,pr,,15,2021
Verde,Quintana Roo,Juan Luis Carrillo Soberanis,n,smd,,16,2021
Verde,San Luis Potosí,Juan Manuel Navarro Muñíz (aún no redactado),n,smd,,17,2021
Verde,Chiapas,Juan Pablo Montes de Oca Avendaño (aún no redactado),n,smd,,18,2021
Verde,Quinta,Karen Castrejón Trujillo,n,pr,1,19,2021
Verde,San Luis Potosí,Kevin Angelo Aguilar Piña (aún no redactado),n,smd,,20,2021
Verde,San Luis Potosí,Alejandro Segovia Hernández,o,smd,,21,2021
Verde,Jalisco,Antonio de Jesús Ramírez Ramos (aún no redactado),o,smd,,22,2021
Verde,Veracruz,Armando Antonio Gómez Betancourt (aún no redactado),o,smd,,23,2021
Verde,Primera,Arturo González Cruz,o,pr,,24,2021
Verde,Yucatán,Consuelo del Carmen Navarrete Navarro (aún no redactado),o,smd,1,25,2021
Verde,Baja California,Fausto Gallardo García (aún no redactado),o,smd,,26,2021
Verde,San Luis Potosí,Gilberto Hernández Villafuerte (aún no redactado),o,smd,,27,2021
Verde,Puebla,Marco Antonio Natale Gutiérrez (aún no redactado),o,smd,,28,2021
Verde,Yucatán,Mario Xavier Peraza Ramírez (aún no redactado),o,smd,,29,2021
Verde,Chiapas,Roberto Rubio Montejo,o,smd,,30,2021
Verde,Veracruz,Santiago Gregorio Morales Rendón (aún no redactado),o,smd,,31,2021
Verde,Cuarta,Javier López Casarín (aún no redactado),r,pr,,32,2021
Verde,Segunda,Carlos Alberto Puente Salas,s,pr,,33,2021
Verde,Quinta,Luis Alberto Martínez Bravo (aún no redactado),s,pr,,34,2021
Verde,Chiapas,Luis Armando Melgar Bravo,s,smd,,35,2021
Verde,Guerrero,Luis Edgardo Palacios Díaz (aún no redactado),s,smd,,36,2021
Verde,Tamaulipas,Tomás Gloria Requena (aún no redactado),s,smd,,37,2021
Verde,Segunda,Mary José Alcalá,y,pr,1,38,2021
Verde,Tercera,Santy Montemayor Castillo (aún no redactado),y,pr,1,39,2021
,,,,,,,2021
Worker&#39;s,Sonora,Ana Bernal Camarena,a,smd,1,1,2021
Worker&#39;s,Tamaulipas,Claudia Alejandra Hernández Sáenz (aún no redactado),a,smd,1,2,2021
Worker&#39;s,México,Dionicia Vázquez García (aún no redactado),a,smd,1,3,2021
Worker&#39;s,Tlaxcala,Irma Yordana Garay Loredo (aún no redactado),a,smd,1,4,2021
Worker&#39;s,Tamaulipas,Olga Juliana Elizondo Guerra,a,smd,1,5,2021
Worker&#39;s,Tlaxcala,José Alejandro Aguilar López (aún no redactado),é,smd,,6,2021
Worker&#39;s,Baja California,Armando Reyes Ledesma,o,smd,,7,2021
Worker&#39;s,Coahuila,Brígido Moreno Hernández (aún no redactado),o,smd,,8,2021
Worker&#39;s,Guerrero,Victoriano Wences Real,o,smd,,9,2021
Worker&#39;s,México,Luis Enrique Martínez Ventura (aún no redactado),s,smd,,10,2021
Worker&#39;s,Michoacán,Mary Carmen Bernal Martínez,y,smd,1,11,2021
Worker&#39;s,Sonora,Shirley Guadalupe Vázquez Romero (aún no redactado),y,smd,1,12,2021
,,,,,,,2021
